,Abundance %,runNumber,Ecosystem Element,Time,runType,Median,ninetyfivePerc,fivePerc
182,8,4,Bare ground,182,Accepted,4.0,7.6,2.2
183,47,4,Roe deer,183,Accepted,47.0,52.4,41.6
183,15,4,Exmoor pony,183,Accepted,15.0,15.0,15.0
183,235,4,Fallow deer,183,Accepted,257.0,264.2,237.2
183,91,4,Longhorn cattle,183,Accepted,60.0,87.9,52.8
183,23,4,Red deer,183,Accepted,23.0,32.0,23.0
183,30,4,Tamworth pigs,183,Accepted,18.0,28.799999999999997,11.7
183,46,4,Grassland,183,Accepted,47.0,47.9,46.1
183,20,4,Woodland,183,Accepted,20.0,20.0,18.2
183,26,4,Thorny Scrub,183,Accepted,29.0,29.9,26.3
183,9,4,Bare ground,183,Accepted,5.0,8.6,2.3
184,47,4,Roe deer,184,Accepted,47.0,52.4,40.7
184,15,4,Exmoor pony,184,Accepted,15.0,15.0,15.0
184,235,4,Fallow deer,184,Accepted,257.0,264.2,237.2
184,99,4,Longhorn cattle,184,Accepted,67.0,95.8,58.9
184,23,4,Red deer,184,Accepted,23.0,32.0,23.0
184,30,4,Tamworth pigs,184,Accepted,18.0,28.799999999999997,11.7
184,47,4,Grassland,184,Accepted,48.0,48.9,47.1
184,20,4,Woodland,184,Accepted,20.0,20.0,18.2
184,26,4,Thorny Scrub,184,Accepted,29.0,29.9,26.3
184,8,4,Bare ground,184,Accepted,4.0,7.6,2.2
0,12,5,Roe deer,0,Accepted,12.0,12.0,12.0
0,0,5,Exmoor pony,0,Accepted,0.0,0.0,0.0
0,0,5,Fallow deer,0,Accepted,0.0,0.0,0.0
0,0,5,Longhorn cattle,0,Accepted,0.0,0.0,0.0
0,0,5,Red deer,0,Accepted,0.0,0.0,0.0
0,0,5,Tamworth pigs,0,Accepted,0.0,0.0,0.0
0,81,5,Grassland,0,Accepted,81.0,82.8,81.0
0,13,5,Woodland,0,Accepted,13.0,13.0,13.0
0,1,5,Thorny Scrub,0,Accepted,1.0,1.0,1.0
0,5,5,Bare ground,0,Accepted,5.0,5.0,3.2
1,12,5,Roe deer,1,Accepted,12.0,12.0,12.0
1,0,5,Exmoor pony,1,Accepted,0.0,0.0,0.0
1,0,5,Fallow deer,1,Accepted,0.0,0.0,0.0
1,0,5,Longhorn cattle,1,Accepted,0.0,0.0,0.0
1,0,5,Red deer,1,Accepted,0.0,0.0,0.0
1,0,5,Tamworth pigs,1,Accepted,0.0,0.0,0.0
1,81,5,Grassland,1,Accepted,81.0,82.8,81.0
1,14,5,Woodland,1,Accepted,13.0,13.9,13.0
1,1,5,Thorny Scrub,1,Accepted,1.0,1.0,0.1
1,5,5,Bare ground,1,Accepted,5.0,5.0,3.2
2,11,5,Roe deer,2,Accepted,12.0,12.0,11.1
2,0,5,Exmoor pony,2,Accepted,0.0,0.0,0.0
2,0,5,Fallow deer,2,Accepted,0.0,0.0,0.0
2,0,5,Longhorn cattle,2,Accepted,0.0,0.0,0.0
2,0,5,Red deer,2,Accepted,0.0,0.0,0.0
2,0,5,Tamworth pigs,2,Accepted,0.0,0.0,0.0
2,81,5,Grassland,2,Accepted,81.0,82.8,81.0
2,14,5,Woodland,2,Accepted,13.0,13.9,13.0
2,1,5,Thorny Scrub,2,Accepted,1.0,1.0,0.1
2,5,5,Bare ground,2,Accepted,5.0,5.0,3.2
3,11,5,Roe deer,3,Accepted,12.0,12.0,11.1
3,0,5,Exmoor pony,3,Accepted,0.0,0.0,0.0
3,0,5,Fallow deer,3,Accepted,0.0,0.0,0.0
3,0,5,Longhorn cattle,3,Accepted,0.0,0.0,0.0
3,0,5,Red deer,3,Accepted,0.0,0.0,0.0
3,0,5,Tamworth pigs,3,Accepted,0.0,0.0,0.0
3,81,5,Grassland,3,Accepted,81.0,82.8,81.0
3,14,5,Woodland,3,Accepted,13.0,13.9,13.0
3,1,5,Thorny Scrub,3,Accepted,1.0,1.0,1.0
3,4,5,Bare ground,3,Accepted,4.0,4.9,3.1
4,11,5,Roe deer,4,Accepted,12.0,12.0,11.1
4,0,5,Exmoor pony,4,Accepted,0.0,0.0,0.0
4,0,5,Fallow deer,4,Accepted,0.0,0.0,0.0
4,0,5,Longhorn cattle,4,Accepted,0.0,0.0,0.0
4,0,5,Red deer,4,Accepted,0.0,0.0,0.0
4,0,5,Tamworth pigs,4,Accepted,0.0,0.0,0.0
4,81,5,Grassland,4,Accepted,82.0,82.9,81.1
4,14,5,Woodland,4,Accepted,14.0,14.0,13.1
4,1,5,Thorny Scrub,4,Accepted,0.0,0.8999999999999999,0.0
4,4,5,Bare ground,4,Accepted,4.0,4.0,3.1
5,14,5,Roe deer,5,Accepted,14.0,16.7,12.2
5,0,5,Exmoor pony,5,Accepted,0.0,0.0,0.0
5,0,5,Fallow deer,5,Accepted,0.0,0.0,0.0
5,0,5,Longhorn cattle,5,Accepted,0.0,0.0,0.0
5,0,5,Red deer,5,Accepted,0.0,0.0,0.0
5,0,5,Tamworth pigs,5,Accepted,0.0,0.0,0.0
5,81,5,Grassland,5,Accepted,82.0,82.9,81.1
5,14,5,Woodland,5,Accepted,14.0,14.0,13.1
5,1,5,Thorny Scrub,5,Accepted,0.0,0.8999999999999999,0.0
5,4,5,Bare ground,5,Accepted,4.0,4.0,3.1
6,19,5,Roe deer,6,Accepted,19.0,19.0,12.7
6,0,5,Exmoor pony,6,Accepted,0.0,0.0,0.0
6,0,5,Fallow deer,6,Accepted,0.0,0.0,0.0
6,0,5,Longhorn cattle,6,Accepted,0.0,0.0,0.0
6,0,5,Red deer,6,Accepted,0.0,0.0,0.0
6,0,5,Tamworth pigs,6,Accepted,0.0,0.0,0.0
6,81,5,Grassland,6,Accepted,82.0,82.9,81.1
6,14,5,Woodland,6,Accepted,14.0,14.0,13.1
6,1,5,Thorny Scrub,6,Accepted,1.0,1.0,0.1
6,4,5,Bare ground,6,Accepted,4.0,4.0,3.1
7,18,5,Roe deer,7,Accepted,18.0,18.9,11.7
7,0,5,Exmoor pony,7,Accepted,0.0,0.0,0.0
7,0,5,Fallow deer,7,Accepted,0.0,0.0,0.0
7,0,5,Longhorn cattle,7,Accepted,0.0,0.0,0.0
7,0,5,Red deer,7,Accepted,0.0,0.0,0.0
7,0,5,Tamworth pigs,7,Accepted,0.0,0.0,0.0
7,81,5,Grassland,7,Accepted,82.0,82.9,81.1
7,14,5,Woodland,7,Accepted,14.0,14.0,13.1
7,1,5,Thorny Scrub,7,Accepted,1.0,1.0,0.1
7,4,5,Bare ground,7,Accepted,4.0,4.0,3.1
8,18,5,Roe deer,8,Accepted,18.0,18.0,11.7
8,0,5,Exmoor pony,8,Accepted,0.0,0.0,0.0
8,0,5,Fallow deer,8,Accepted,0.0,0.0,0.0
8,0,5,Longhorn cattle,8,Accepted,0.0,0.0,0.0
8,0,5,Red deer,8,Accepted,0.0,0.0,0.0
8,0,5,Tamworth pigs,8,Accepted,0.0,0.0,0.0
8,81,5,Grassland,8,Accepted,82.0,82.0,81.1
8,14,5,Woodland,8,Accepted,14.0,14.0,14.0
8,1,5,Thorny Scrub,8,Accepted,1.0,1.0,1.0
8,4,5,Bare ground,8,Accepted,4.0,4.0,3.1
9,18,5,Roe deer,9,Accepted,16.0,17.8,11.5
9,0,5,Exmoor pony,9,Accepted,0.0,0.0,0.0
9,0,5,Fallow deer,9,Accepted,0.0,0.0,0.0
9,0,5,Longhorn cattle,9,Accepted,0.0,0.0,0.0
9,0,5,Red deer,9,Accepted,0.0,0.0,0.0
9,0,5,Tamworth pigs,9,Accepted,0.0,0.0,0.0
9,81,5,Grassland,9,Accepted,82.0,82.0,81.1
9,14,5,Woodland,9,Accepted,14.0,14.0,14.0
9,1,5,Thorny Scrub,9,Accepted,1.0,1.0,1.0
9,4,5,Bare ground,9,Accepted,4.0,4.0,3.1
10,18,5,Roe deer,10,Accepted,16.0,17.8,11.5
10,0,5,Exmoor pony,10,Accepted,0.0,0.0,0.0
10,0,5,Fallow deer,10,Accepted,0.0,0.0,0.0
10,0,5,Longhorn cattle,10,Accepted,0.0,0.0,0.0
10,0,5,Red deer,10,Accepted,0.0,0.0,0.0
10,0,5,Tamworth pigs,10,Accepted,0.0,0.0,0.0
10,80,5,Grassland,10,Accepted,81.0,81.9,80.1
10,14,5,Woodland,10,Accepted,14.0,14.0,14.0
10,2,5,Thorny Scrub,10,Accepted,2.0,2.0,1.1
10,4,5,Bare ground,10,Accepted,4.0,4.0,3.1
11,18,5,Roe deer,11,Accepted,16.0,17.8,11.5
11,0,5,Exmoor pony,11,Accepted,0.0,0.0,0.0
11,0,5,Fallow deer,11,Accepted,0.0,0.0,0.0
11,0,5,Longhorn cattle,11,Accepted,0.0,0.0,0.0
11,0,5,Red deer,11,Accepted,0.0,0.0,0.0
11,0,5,Tamworth pigs,11,Accepted,0.0,0.0,0.0
11,80,5,Grassland,11,Accepted,81.0,81.9,80.1
11,14,5,Woodland,11,Accepted,14.0,14.0,14.0
11,2,5,Thorny Scrub,11,Accepted,2.0,2.0,1.1
11,4,5,Bare ground,11,Accepted,4.0,4.0,3.1
12,18,5,Roe deer,12,Accepted,16.0,17.8,11.5
12,0,5,Exmoor pony,12,Accepted,0.0,0.0,0.0
12,0,5,Fallow deer,12,Accepted,0.0,0.0,0.0
12,0,5,Longhorn cattle,12,Accepted,0.0,0.0,0.0
12,0,5,Red deer,12,Accepted,0.0,0.0,0.0
12,0,5,Tamworth pigs,12,Accepted,0.0,0.0,0.0
12,80,5,Grassland,12,Accepted,81.0,81.9,80.1
12,14,5,Woodland,12,Accepted,14.0,14.0,14.0
12,2,5,Thorny Scrub,12,Accepted,2.0,2.0,1.1
12,4,5,Bare ground,12,Accepted,4.0,4.0,3.1
13,18,5,Roe deer,13,Accepted,16.0,17.8,11.5
13,0,5,Exmoor pony,13,Accepted,0.0,0.0,0.0
13,0,5,Fallow deer,13,Accepted,0.0,0.0,0.0
13,0,5,Longhorn cattle,13,Accepted,0.0,0.0,0.0
13,0,5,Red deer,13,Accepted,0.0,0.0,0.0
13,0,5,Tamworth pigs,13,Accepted,0.0,0.0,0.0
13,80,5,Grassland,13,Accepted,81.0,81.9,80.1
13,14,5,Woodland,13,Accepted,14.0,14.0,14.0
13,2,5,Thorny Scrub,13,Accepted,2.0,2.0,2.0
13,4,5,Bare ground,13,Accepted,4.0,4.0,2.2
14,18,5,Roe deer,14,Accepted,16.0,17.8,11.5
14,0,5,Exmoor pony,14,Accepted,0.0,0.0,0.0
14,0,5,Fallow deer,14,Accepted,0.0,0.0,0.0
14,0,5,Longhorn cattle,14,Accepted,0.0,0.0,0.0
14,0,5,Red deer,14,Accepted,0.0,0.0,0.0
14,0,5,Tamworth pigs,14,Accepted,0.0,0.0,0.0
14,80,5,Grassland,14,Accepted,80.0,81.8,80.0
14,14,5,Woodland,14,Accepted,14.0,14.0,14.0
14,2,5,Thorny Scrub,14,Accepted,2.0,2.0,2.0
14,4,5,Bare ground,14,Accepted,4.0,4.0,2.2
15,17,5,Roe deer,15,Accepted,16.0,16.9,9.7
15,0,5,Exmoor pony,15,Accepted,0.0,0.0,0.0
15,0,5,Fallow deer,15,Accepted,0.0,0.0,0.0
15,0,5,Longhorn cattle,15,Accepted,0.0,0.0,0.0
15,0,5,Red deer,15,Accepted,0.0,0.0,0.0
15,0,5,Tamworth pigs,15,Accepted,0.0,0.0,0.0
15,80,5,Grassland,15,Accepted,80.0,80.9,80.0
15,14,5,Woodland,15,Accepted,14.0,14.0,14.0
15,2,5,Thorny Scrub,15,Accepted,2.0,2.0,2.0
15,4,5,Bare ground,15,Accepted,4.0,4.0,2.2
16,16,5,Roe deer,16,Accepted,16.0,16.0,9.7
16,0,5,Exmoor pony,16,Accepted,0.0,0.0,0.0
16,0,5,Fallow deer,16,Accepted,0.0,0.0,0.0
16,0,5,Longhorn cattle,16,Accepted,0.0,0.0,0.0
16,0,5,Red deer,16,Accepted,0.0,0.0,0.0
16,0,5,Tamworth pigs,16,Accepted,0.0,0.0,0.0
16,79,5,Grassland,16,Accepted,80.0,80.9,79.1
16,14,5,Woodland,16,Accepted,14.0,14.0,14.0
16,3,5,Thorny Scrub,16,Accepted,3.0,3.0,2.1
16,3,5,Bare ground,16,Accepted,3.0,3.9,2.1
17,19,5,Roe deer,17,Accepted,19.0,19.0,10.9
17,0,5,Exmoor pony,17,Accepted,0.0,0.0,0.0
17,0,5,Fallow deer,17,Accepted,0.0,0.0,0.0
17,0,5,Longhorn cattle,17,Accepted,0.0,0.0,0.0
17,0,5,Red deer,17,Accepted,0.0,0.0,0.0
17,0,5,Tamworth pigs,17,Accepted,0.0,0.0,0.0
17,79,5,Grassland,17,Accepted,80.0,80.9,79.1
17,14,5,Woodland,17,Accepted,14.0,14.0,14.0
17,3,5,Thorny Scrub,17,Accepted,3.0,3.0,3.0
17,3,5,Bare ground,17,Accepted,3.0,3.9,2.1
18,21,5,Roe deer,18,Accepted,20.0,20.9,12.8
18,0,5,Exmoor pony,18,Accepted,0.0,0.0,0.0
18,0,5,Fallow deer,18,Accepted,0.0,0.0,0.0
18,0,5,Longhorn cattle,18,Accepted,0.0,0.0,0.0
18,0,5,Red deer,18,Accepted,0.0,0.0,0.0
18,0,5,Tamworth pigs,18,Accepted,0.0,0.0,0.0
18,79,5,Grassland,18,Accepted,80.0,80.9,79.1
18,15,5,Woodland,18,Accepted,14.0,14.9,14.0
18,3,5,Thorny Scrub,18,Accepted,3.0,3.0,3.0
18,3,5,Bare ground,18,Accepted,3.0,3.0,2.1
19,21,5,Roe deer,19,Accepted,20.0,20.9,12.8
19,0,5,Exmoor pony,19,Accepted,0.0,0.0,0.0
19,0,5,Fallow deer,19,Accepted,0.0,0.0,0.0
19,0,5,Longhorn cattle,19,Accepted,0.0,0.0,0.0
19,0,5,Red deer,19,Accepted,0.0,0.0,0.0
19,0,5,Tamworth pigs,19,Accepted,0.0,0.0,0.0
19,79,5,Grassland,19,Accepted,80.0,80.0,79.1
19,15,5,Woodland,19,Accepted,14.0,14.9,14.0
19,3,5,Thorny Scrub,19,Accepted,3.0,3.0,3.0
19,3,5,Bare ground,19,Accepted,3.0,3.0,2.1
20,21,5,Roe deer,20,Accepted,20.0,20.9,12.8
20,0,5,Exmoor pony,20,Accepted,0.0,0.0,0.0
20,0,5,Fallow deer,20,Accepted,0.0,0.0,0.0
20,0,5,Longhorn cattle,20,Accepted,0.0,0.0,0.0
20,0,5,Red deer,20,Accepted,0.0,0.0,0.0
20,0,5,Tamworth pigs,20,Accepted,0.0,0.0,0.0
20,79,5,Grassland,20,Accepted,79.0,79.9,79.0
20,15,5,Woodland,20,Accepted,15.0,15.0,14.1
20,3,5,Thorny Scrub,20,Accepted,3.0,3.9,3.0
20,3,5,Bare ground,20,Accepted,3.0,3.0,2.1
21,21,5,Roe deer,21,Accepted,20.0,20.9,12.8
21,0,5,Exmoor pony,21,Accepted,0.0,0.0,0.0
21,0,5,Fallow deer,21,Accepted,0.0,0.0,0.0
21,0,5,Longhorn cattle,21,Accepted,0.0,0.0,0.0
21,0,5,Red deer,21,Accepted,0.0,0.0,0.0
21,0,5,Tamworth pigs,21,Accepted,0.0,0.0,0.0
21,78,5,Grassland,21,Accepted,78.0,79.8,78.0
21,15,5,Woodland,21,Accepted,15.0,15.0,14.1
21,3,5,Thorny Scrub,21,Accepted,3.0,3.9,3.0
21,3,5,Bare ground,21,Accepted,3.0,3.0,2.1
22,21,5,Roe deer,22,Accepted,20.0,20.9,12.8
22,0,5,Exmoor pony,22,Accepted,0.0,0.0,0.0
22,0,5,Fallow deer,22,Accepted,0.0,0.0,0.0
22,0,5,Longhorn cattle,22,Accepted,0.0,0.0,0.0
22,0,5,Red deer,22,Accepted,0.0,0.0,0.0
22,0,5,Tamworth pigs,22,Accepted,0.0,0.0,0.0
22,78,5,Grassland,22,Accepted,78.0,79.8,78.0
22,15,5,Woodland,22,Accepted,15.0,15.0,15.0
22,4,5,Thorny Scrub,22,Accepted,4.0,4.0,3.1
22,3,5,Bare ground,22,Accepted,3.0,3.0,2.1
23,21,5,Roe deer,23,Accepted,19.0,20.8,12.7
23,0,5,Exmoor pony,23,Accepted,0.0,0.0,0.0
23,0,5,Fallow deer,23,Accepted,0.0,0.0,0.0
23,0,5,Longhorn cattle,23,Accepted,0.0,0.0,0.0
23,0,5,Red deer,23,Accepted,0.0,0.0,0.0
23,0,5,Tamworth pigs,23,Accepted,0.0,0.0,0.0
23,78,5,Grassland,23,Accepted,78.0,79.8,78.0
23,15,5,Woodland,23,Accepted,15.0,15.0,15.0
23,4,5,Thorny Scrub,23,Accepted,4.0,4.0,3.1
23,3,5,Bare ground,23,Accepted,3.0,3.0,2.1
24,21,5,Roe deer,24,Accepted,19.0,20.8,12.7
24,0,5,Exmoor pony,24,Accepted,0.0,0.0,0.0
24,0,5,Fallow deer,24,Accepted,0.0,0.0,0.0
24,0,5,Longhorn cattle,24,Accepted,0.0,0.0,0.0
24,0,5,Red deer,24,Accepted,0.0,0.0,0.0
24,0,5,Tamworth pigs,24,Accepted,0.0,0.0,0.0
24,78,5,Grassland,24,Accepted,78.0,79.8,78.0
24,15,5,Woodland,24,Accepted,15.0,15.0,15.0
24,4,5,Thorny Scrub,24,Accepted,4.0,4.0,4.0
24,3,5,Bare ground,24,Accepted,3.0,3.0,2.1
25,20,5,Roe deer,25,Accepted,19.0,19.9,12.7
25,0,5,Exmoor pony,25,Accepted,0.0,0.0,0.0
25,0,5,Fallow deer,25,Accepted,0.0,0.0,0.0
25,0,5,Longhorn cattle,25,Accepted,0.0,0.0,0.0
25,0,5,Red deer,25,Accepted,0.0,0.0,0.0
25,0,5,Tamworth pigs,25,Accepted,0.0,0.0,0.0
25,77,5,Grassland,25,Accepted,78.0,78.9,77.1
25,16,5,Woodland,25,Accepted,15.0,15.9,15.0
25,5,5,Thorny Scrub,25,Accepted,5.0,5.0,4.1
25,2,5,Bare ground,25,Accepted,2.0,2.9,2.0
26,20,5,Roe deer,26,Accepted,18.0,19.8,12.6
26,0,5,Exmoor pony,26,Accepted,0.0,0.0,0.0
26,0,5,Fallow deer,26,Accepted,0.0,0.0,0.0
26,0,5,Longhorn cattle,26,Accepted,0.0,0.0,0.0
26,0,5,Red deer,26,Accepted,0.0,0.0,0.0
26,0,5,Tamworth pigs,26,Accepted,0.0,0.0,0.0
26,77,5,Grassland,26,Accepted,78.0,78.9,77.1
26,16,5,Woodland,26,Accepted,15.0,15.9,15.0
26,5,5,Thorny Scrub,26,Accepted,5.0,5.0,4.1
26,2,5,Bare ground,26,Accepted,2.0,2.0,2.0
27,20,5,Roe deer,27,Accepted,17.0,19.7,12.5
27,0,5,Exmoor pony,27,Accepted,0.0,0.0,0.0
27,0,5,Fallow deer,27,Accepted,0.0,0.0,0.0
27,0,5,Longhorn cattle,27,Accepted,0.0,0.0,0.0
27,0,5,Red deer,27,Accepted,0.0,0.0,0.0
27,0,5,Tamworth pigs,27,Accepted,0.0,0.0,0.0
27,77,5,Grassland,27,Accepted,77.0,78.8,77.0
27,16,5,Woodland,27,Accepted,16.0,16.0,15.1
27,5,5,Thorny Scrub,27,Accepted,5.0,5.9,4.1
27,2,5,Bare ground,27,Accepted,2.0,2.0,2.0
28,20,5,Roe deer,28,Accepted,17.0,19.7,12.5
28,0,5,Exmoor pony,28,Accepted,0.0,0.0,0.0
28,0,5,Fallow deer,28,Accepted,0.0,0.0,0.0
28,0,5,Longhorn cattle,28,Accepted,0.0,0.0,0.0
28,0,5,Red deer,28,Accepted,0.0,0.0,0.0
28,0,5,Tamworth pigs,28,Accepted,0.0,0.0,0.0
28,76,5,Grassland,28,Accepted,76.0,77.8,76.0
28,16,5,Woodland,28,Accepted,16.0,16.0,15.1
28,6,5,Thorny Scrub,28,Accepted,6.0,6.0,4.2
28,2,5,Bare ground,28,Accepted,2.0,2.0,2.0
29,23,5,Roe deer,29,Accepted,19.0,22.6,12.7
29,0,5,Exmoor pony,29,Accepted,0.0,0.0,0.0
29,0,5,Fallow deer,29,Accepted,0.0,0.0,0.0
29,0,5,Longhorn cattle,29,Accepted,0.0,0.0,0.0
29,0,5,Red deer,29,Accepted,0.0,0.0,0.0
29,0,5,Tamworth pigs,29,Accepted,0.0,0.0,0.0
29,76,5,Grassland,29,Accepted,76.0,77.8,76.0
29,16,5,Woodland,29,Accepted,16.0,16.0,15.1
29,6,5,Thorny Scrub,29,Accepted,6.0,6.9,5.1
29,2,5,Bare ground,29,Accepted,2.0,2.0,2.0
30,27,5,Roe deer,30,Accepted,21.0,26.4,15.6
30,0,5,Exmoor pony,30,Accepted,0.0,0.0,0.0
30,0,5,Fallow deer,30,Accepted,0.0,0.0,0.0
30,0,5,Longhorn cattle,30,Accepted,0.0,0.0,0.0
30,0,5,Red deer,30,Accepted,0.0,0.0,0.0
30,0,5,Tamworth pigs,30,Accepted,0.0,0.0,0.0
30,75,5,Grassland,30,Accepted,76.0,77.8,75.1
30,16,5,Woodland,30,Accepted,16.0,16.0,15.1
30,7,5,Thorny Scrub,30,Accepted,7.0,7.0,5.2
30,2,5,Bare ground,30,Accepted,2.0,2.0,2.0
31,27,5,Roe deer,31,Accepted,20.0,26.299999999999997,15.5
31,0,5,Exmoor pony,31,Accepted,0.0,0.0,0.0
31,0,5,Fallow deer,31,Accepted,0.0,0.0,0.0
31,0,5,Longhorn cattle,31,Accepted,0.0,0.0,0.0
31,0,5,Red deer,31,Accepted,0.0,0.0,0.0
31,0,5,Tamworth pigs,31,Accepted,0.0,0.0,0.0
31,74,5,Grassland,31,Accepted,75.0,76.8,74.1
31,16,5,Woodland,31,Accepted,16.0,16.0,16.0
31,8,5,Thorny Scrub,31,Accepted,8.0,8.0,5.3
31,2,5,Bare ground,31,Accepted,2.0,2.0,2.0
32,27,5,Roe deer,32,Accepted,20.0,26.299999999999997,15.5
32,0,5,Exmoor pony,32,Accepted,0.0,0.0,0.0
32,0,5,Fallow deer,32,Accepted,0.0,0.0,0.0
32,0,5,Longhorn cattle,32,Accepted,0.0,0.0,0.0
32,0,5,Red deer,32,Accepted,0.0,0.0,0.0
32,0,5,Tamworth pigs,32,Accepted,0.0,0.0,0.0
32,74,5,Grassland,32,Accepted,74.0,75.8,74.0
32,16,5,Woodland,32,Accepted,16.0,16.0,16.0
32,8,5,Thorny Scrub,32,Accepted,8.0,8.0,6.2
32,2,5,Bare ground,32,Accepted,2.0,2.0,2.0
33,26,5,Roe deer,33,Accepted,20.0,25.4,15.5
33,0,5,Exmoor pony,33,Accepted,0.0,0.0,0.0
33,0,5,Fallow deer,33,Accepted,0.0,0.0,0.0
33,0,5,Longhorn cattle,33,Accepted,0.0,0.0,0.0
33,0,5,Red deer,33,Accepted,0.0,0.0,0.0
33,0,5,Tamworth pigs,33,Accepted,0.0,0.0,0.0
33,73,5,Grassland,33,Accepted,74.0,75.8,73.1
33,16,5,Woodland,33,Accepted,16.0,16.0,16.0
33,9,5,Thorny Scrub,33,Accepted,9.0,9.0,6.3
33,2,5,Bare ground,33,Accepted,2.0,2.0,2.0
34,26,5,Roe deer,34,Accepted,20.0,25.4,15.5
34,0,5,Exmoor pony,34,Accepted,0.0,0.0,0.0
34,0,5,Fallow deer,34,Accepted,0.0,0.0,0.0
34,0,5,Longhorn cattle,34,Accepted,0.0,0.0,0.0
34,0,5,Red deer,34,Accepted,0.0,0.0,0.0
34,0,5,Tamworth pigs,34,Accepted,0.0,0.0,0.0
34,72,5,Grassland,34,Accepted,74.0,75.8,72.2
34,17,5,Woodland,34,Accepted,16.0,16.9,16.0
34,10,5,Thorny Scrub,34,Accepted,9.0,9.9,7.2
34,1,5,Bare ground,34,Accepted,1.0,1.9,1.0
35,26,5,Roe deer,35,Accepted,19.0,25.299999999999997,15.4
35,0,5,Exmoor pony,35,Accepted,0.0,0.0,0.0
35,0,5,Fallow deer,35,Accepted,0.0,0.0,0.0
35,0,5,Longhorn cattle,35,Accepted,0.0,0.0,0.0
35,0,5,Red deer,35,Accepted,0.0,0.0,0.0
35,0,5,Tamworth pigs,35,Accepted,0.0,0.0,0.0
35,72,5,Grassland,35,Accepted,74.0,74.9,72.2
35,17,5,Woodland,35,Accepted,16.0,16.9,16.0
35,10,5,Thorny Scrub,35,Accepted,9.0,9.9,7.2
35,1,5,Bare ground,35,Accepted,1.0,1.9,1.0
36,26,5,Roe deer,36,Accepted,18.0,25.2,15.3
36,0,5,Exmoor pony,36,Accepted,0.0,0.0,0.0
36,0,5,Fallow deer,36,Accepted,0.0,0.0,0.0
36,0,5,Longhorn cattle,36,Accepted,0.0,0.0,0.0
36,0,5,Red deer,36,Accepted,0.0,0.0,0.0
36,0,5,Tamworth pigs,36,Accepted,0.0,0.0,0.0
36,72,5,Grassland,36,Accepted,74.0,74.9,72.2
36,17,5,Woodland,36,Accepted,16.0,16.9,16.0
36,10,5,Thorny Scrub,36,Accepted,9.0,9.9,7.2
36,1,5,Bare ground,36,Accepted,1.0,1.0,1.0
37,25,5,Roe deer,37,Accepted,18.0,24.299999999999997,15.3
37,0,5,Exmoor pony,37,Accepted,0.0,0.0,0.0
37,0,5,Fallow deer,37,Accepted,0.0,0.0,0.0
37,0,5,Longhorn cattle,37,Accepted,0.0,0.0,0.0
37,0,5,Red deer,37,Accepted,0.0,0.0,0.0
37,0,5,Tamworth pigs,37,Accepted,0.0,0.0,0.0
37,72,5,Grassland,37,Accepted,73.0,74.8,72.1
37,17,5,Woodland,37,Accepted,16.0,16.9,16.0
37,10,5,Thorny Scrub,37,Accepted,10.0,10.0,8.2
37,1,5,Bare ground,37,Accepted,1.0,1.0,1.0
38,25,5,Roe deer,38,Accepted,18.0,24.299999999999997,15.3
38,0,5,Exmoor pony,38,Accepted,0.0,0.0,0.0
38,0,5,Fallow deer,38,Accepted,0.0,0.0,0.0
38,0,5,Longhorn cattle,38,Accepted,0.0,0.0,0.0
38,0,5,Red deer,38,Accepted,0.0,0.0,0.0
38,0,5,Tamworth pigs,38,Accepted,0.0,0.0,0.0
38,71,5,Grassland,38,Accepted,72.0,74.7,71.1
38,17,5,Woodland,38,Accepted,16.0,16.9,16.0
38,11,5,Thorny Scrub,38,Accepted,10.0,10.9,8.2
38,1,5,Bare ground,38,Accepted,1.0,1.0,1.0
39,25,5,Roe deer,39,Accepted,18.0,24.299999999999997,15.3
39,0,5,Exmoor pony,39,Accepted,0.0,0.0,0.0
39,0,5,Fallow deer,39,Accepted,0.0,0.0,0.0
39,0,5,Longhorn cattle,39,Accepted,0.0,0.0,0.0
39,0,5,Red deer,39,Accepted,0.0,0.0,0.0
39,0,5,Tamworth pigs,39,Accepted,0.0,0.0,0.0
39,71,5,Grassland,39,Accepted,71.0,74.6,71.0
39,17,5,Woodland,39,Accepted,16.0,16.9,16.0
39,11,5,Thorny Scrub,39,Accepted,11.0,11.0,8.3
39,1,5,Bare ground,39,Accepted,1.0,1.0,1.0
40,25,5,Roe deer,40,Accepted,17.0,24.2,14.3
40,0,5,Exmoor pony,40,Accepted,0.0,0.0,0.0
40,0,5,Fallow deer,40,Accepted,0.0,0.0,0.0
40,0,5,Longhorn cattle,40,Accepted,0.0,0.0,0.0
40,0,5,Red deer,40,Accepted,0.0,0.0,0.0
40,0,5,Tamworth pigs,40,Accepted,0.0,0.0,0.0
40,70,5,Grassland,40,Accepted,70.0,73.6,70.0
40,18,5,Woodland,40,Accepted,17.0,17.9,16.1
40,12,5,Thorny Scrub,40,Accepted,12.0,12.0,9.3
40,1,5,Bare ground,40,Accepted,1.0,1.0,1.0
41,27,5,Roe deer,41,Accepted,19.0,26.2,15.4
41,0,5,Exmoor pony,41,Accepted,0.0,0.0,0.0
41,0,5,Fallow deer,41,Accepted,0.0,0.0,0.0
41,0,5,Longhorn cattle,41,Accepted,0.0,0.0,0.0
41,0,5,Red deer,41,Accepted,0.0,0.0,0.0
