,Abundance %,runNumber,Ecosystem Element,Time,Perc,Median,ninetyfivePerc,fivePerc
39493,0,6,Longhorn cattle,24,0.0,0.0,0.0,0.0
39494,0,6,Red deer,24,0.0,0.0,0.0,0.0
39495,0,6,Tamworth pigs,24,0.0,0.0,0.0,0.0
39496,80,6,Grassland,24,0.0,79.0,79.9,74.5
39497,15,6,Woodland,24,0.0,17.0,18.8,15.2
39498,5,6,Thorny Scrub,24,0.0,5.0,5.0,4.1
39499,0,6,Bare ground,24,0.0,0.0,1.7999999999999998,0.0
39500,16,6,Roe deer,25,0.0,15.0,15.9,12.3
39501,0,6,Exmoor pony,25,0.0,0.0,0.0,0.0
39502,0,6,Fallow deer,25,0.0,0.0,0.0,0.0
39503,0,6,Longhorn cattle,25,0.0,0.0,0.0,0.0
39504,0,6,Red deer,25,0.0,0.0,0.0,0.0
39505,0,6,Tamworth pigs,25,0.0,0.0,0.0,0.0
39506,80,6,Grassland,25,0.0,78.0,79.8,72.6
39507,15,6,Woodland,25,0.0,18.0,18.9,15.3
39508,5,6,Thorny Scrub,25,0.0,5.0,5.0,4.1
39509,0,6,Bare ground,25,0.0,0.0,2.6999999999999997,0.0
39510,16,6,Roe deer,26,0.0,15.0,15.9,12.3
39511,0,6,Exmoor pony,26,0.0,0.0,0.0,0.0
39512,0,6,Fallow deer,26,0.0,0.0,0.0,0.0
39513,0,6,Longhorn cattle,26,0.0,0.0,0.0,0.0
39514,0,6,Red deer,26,0.0,0.0,0.0,0.0
39515,0,6,Tamworth pigs,26,0.0,0.0,0.0,0.0
39516,80,6,Grassland,26,0.0,78.0,79.8,73.5
39517,15,6,Woodland,26,0.0,18.0,18.9,15.3
39518,5,6,Thorny Scrub,26,0.0,5.0,5.0,4.1
39519,0,6,Bare ground,26,0.0,0.0,1.7999999999999998,0.0
39520,16,6,Roe deer,27,0.0,15.0,15.9,12.3
39521,0,6,Exmoor pony,27,0.0,0.0,0.0,0.0
39522,0,6,Fallow deer,27,0.0,0.0,0.0,0.0
39523,0,6,Longhorn cattle,27,0.0,0.0,0.0,0.0
39524,0,6,Red deer,27,0.0,0.0,0.0,0.0
39525,0,6,Tamworth pigs,27,0.0,0.0,0.0,0.0
39526,79,6,Grassland,27,0.0,77.0,78.8,73.4
39527,15,6,Woodland,27,0.0,18.0,18.9,15.3
39528,6,6,Thorny Scrub,27,0.0,6.0,6.0,4.2
39529,0,6,Bare ground,27,0.0,0.0,1.7999999999999998,0.0
39530,16,6,Roe deer,28,0.0,14.0,15.8,11.3
39531,0,6,Exmoor pony,28,0.0,0.0,0.0,0.0
39532,0,6,Fallow deer,28,0.0,0.0,0.0,0.0
39533,0,6,Longhorn cattle,28,0.0,0.0,0.0,0.0
39534,0,6,Red deer,28,0.0,0.0,0.0,0.0
39535,0,6,Tamworth pigs,28,0.0,0.0,0.0,0.0
39536,79,6,Grassland,28,0.0,76.0,78.7,73.3
39537,15,6,Woodland,28,0.0,18.0,18.9,15.3
39538,6,6,Thorny Scrub,28,0.0,6.0,6.0,5.1
39539,0,6,Bare ground,28,0.0,0.0,1.7999999999999998,0.0
39540,16,6,Roe deer,29,0.0,16.0,17.8,12.4
39541,0,6,Exmoor pony,29,0.0,0.0,0.0,0.0
39542,0,6,Fallow deer,29,0.0,0.0,0.0,0.0
39543,0,6,Longhorn cattle,29,0.0,0.0,0.0,0.0
39544,0,6,Red deer,29,0.0,0.0,0.0,0.0
39545,0,6,Tamworth pigs,29,0.0,0.0,0.0,0.0
39546,78,6,Grassland,29,0.0,76.0,77.8,71.5
39547,15,6,Woodland,29,0.0,18.0,18.9,15.3
39548,6,6,Thorny Scrub,29,0.0,6.0,6.0,6.0
39549,0,6,Bare ground,29,0.0,1.0,3.6999999999999997,0.1
39550,18,6,Roe deer,30,0.0,18.0,21.6,13.5
39551,0,6,Exmoor pony,30,0.0,0.0,0.0,0.0
39552,0,6,Fallow deer,30,0.0,0.0,0.0,0.0
39553,0,6,Longhorn cattle,30,0.0,0.0,0.0,0.0
39554,0,6,Red deer,30,0.0,0.0,0.0,0.0
39555,0,6,Tamworth pigs,30,0.0,0.0,0.0,0.0
39556,78,6,Grassland,30,0.0,75.0,77.7,73.2
39557,16,6,Woodland,30,0.0,18.0,18.9,16.2
39558,6,6,Thorny Scrub,30,0.0,6.0,6.0,6.0
39559,0,6,Bare ground,30,0.0,0.0,1.7999999999999998,0.0
39560,18,6,Roe deer,31,0.0,18.0,21.6,13.5
39561,0,6,Exmoor pony,31,0.0,0.0,0.0,0.0
39562,0,6,Fallow deer,31,0.0,0.0,0.0,0.0
39563,0,6,Longhorn cattle,31,0.0,0.0,0.0,0.0
39564,0,6,Red deer,31,0.0,0.0,0.0,0.0
39565,0,6,Tamworth pigs,31,0.0,0.0,0.0,0.0
39566,78,6,Grassland,31,0.0,75.0,77.7,72.3
39567,16,6,Woodland,31,0.0,18.0,18.9,16.2
39568,7,6,Thorny Scrub,31,0.0,6.0,6.9,6.0
39569,0,6,Bare ground,31,0.0,1.0,1.9,0.1
39570,17,6,Roe deer,32,0.0,17.0,21.5,13.4
39571,0,6,Exmoor pony,32,0.0,0.0,0.0,0.0
39572,0,6,Fallow deer,32,0.0,0.0,0.0,0.0
39573,0,6,Longhorn cattle,32,0.0,0.0,0.0,0.0
39574,0,6,Red deer,32,0.0,0.0,0.0,0.0
39575,0,6,Tamworth pigs,32,0.0,0.0,0.0,0.0
39576,77,6,Grassland,32,0.0,74.0,76.7,71.3
39577,16,6,Woodland,32,0.0,19.0,19.9,16.3
39578,7,6,Thorny Scrub,32,0.0,7.0,7.0,6.1
39579,0,6,Bare ground,32,0.0,0.0,2.6999999999999997,0.0
39580,16,6,Roe deer,33,0.0,16.0,20.5,13.3
39581,0,6,Exmoor pony,33,0.0,0.0,0.0,0.0
39582,0,6,Fallow deer,33,0.0,0.0,0.0,0.0
39583,0,6,Longhorn cattle,33,0.0,0.0,0.0,0.0
39584,0,6,Red deer,33,0.0,0.0,0.0,0.0
39585,0,6,Tamworth pigs,33,0.0,0.0,0.0,0.0
39586,76,6,Grassland,33,0.0,73.0,75.7,71.2
39587,16,6,Woodland,33,0.0,19.0,19.9,16.3
39588,8,6,Thorny Scrub,33,0.0,7.0,7.9,6.1
39589,0,6,Bare ground,33,0.0,1.0,1.9,0.1
39590,16,6,Roe deer,34,0.0,16.0,20.5,12.4
39591,0,6,Exmoor pony,34,0.0,0.0,0.0,0.0
39592,0,6,Fallow deer,34,0.0,0.0,0.0,0.0
39593,0,6,Longhorn cattle,34,0.0,0.0,0.0,0.0
39594,0,6,Red deer,34,0.0,0.0,0.0,0.0
39595,0,6,Tamworth pigs,34,0.0,0.0,0.0,0.0
39596,76,6,Grassland,34,0.0,73.0,75.7,70.3
39597,16,6,Woodland,34,0.0,19.0,20.8,16.3
39598,8,6,Thorny Scrub,34,0.0,8.0,8.0,7.1
39599,0,6,Bare ground,34,0.0,0.0,1.7999999999999998,0.0
39600,16,6,Roe deer,35,0.0,16.0,20.5,12.4
39601,0,6,Exmoor pony,35,0.0,0.0,0.0,0.0
39602,0,6,Fallow deer,35,0.0,0.0,0.0,0.0
39603,0,6,Longhorn cattle,35,0.0,0.0,0.0,0.0
39604,0,6,Red deer,35,0.0,0.0,0.0,0.0
39605,0,6,Tamworth pigs,35,0.0,0.0,0.0,0.0
39606,75,6,Grassland,35,0.0,71.0,74.6,70.1
39607,16,6,Woodland,35,0.0,19.0,20.8,16.3
39608,9,6,Thorny Scrub,35,0.0,9.0,9.0,7.2
39609,0,6,Bare ground,35,0.0,1.0,1.9,0.1
39610,16,6,Roe deer,36,0.0,16.0,19.6,12.4
39611,0,6,Exmoor pony,36,0.0,0.0,0.0,0.0
39612,0,6,Fallow deer,36,0.0,0.0,0.0,0.0
39613,0,6,Longhorn cattle,36,0.0,0.0,0.0,0.0
39614,0,6,Red deer,36,0.0,0.0,0.0,0.0
39615,0,6,Tamworth pigs,36,0.0,0.0,0.0,0.0
39616,75,6,Grassland,36,0.0,70.0,74.5,70.0
39617,16,6,Woodland,36,0.0,20.0,20.9,16.4
39618,9,6,Thorny Scrub,36,0.0,9.0,9.9,7.2
39619,0,6,Bare ground,36,0.0,0.0,1.7999999999999998,0.0
39620,16,6,Roe deer,37,0.0,16.0,19.6,12.4
39621,0,6,Exmoor pony,37,0.0,0.0,0.0,0.0
39622,0,6,Fallow deer,37,0.0,0.0,0.0,0.0
39623,0,6,Longhorn cattle,37,0.0,0.0,0.0,0.0
39624,0,6,Red deer,37,0.0,0.0,0.0,0.0
39625,0,6,Tamworth pigs,37,0.0,0.0,0.0,0.0
39626,75,6,Grassland,37,0.0,70.0,74.5,70.0
39627,16,6,Woodland,37,0.0,20.0,21.8,16.4
39628,10,6,Thorny Scrub,37,0.0,10.0,10.0,7.3
39629,0,6,Bare ground,37,0.0,0.0,1.7999999999999998,0.0
39630,16,6,Roe deer,38,0.0,16.0,19.6,12.4
39631,0,6,Exmoor pony,38,0.0,0.0,0.0,0.0
39632,0,6,Fallow deer,38,0.0,0.0,0.0,0.0
39633,0,6,Longhorn cattle,38,0.0,0.0,0.0,0.0
39634,0,6,Red deer,38,0.0,0.0,0.0,0.0
39635,0,6,Tamworth pigs,38,0.0,0.0,0.0,0.0
39636,74,6,Grassland,38,0.0,69.0,73.5,68.1
39637,16,6,Woodland,38,0.0,20.0,21.8,16.4
39638,10,6,Thorny Scrub,38,0.0,10.0,10.0,8.2
39639,0,6,Bare ground,38,0.0,0.0,1.7999999999999998,0.0
39640,16,6,Roe deer,39,0.0,16.0,19.6,12.4
39641,0,6,Exmoor pony,39,0.0,0.0,0.0,0.0
39642,0,6,Fallow deer,39,0.0,0.0,0.0,0.0
39643,0,6,Longhorn cattle,39,0.0,0.0,0.0,0.0
39644,0,6,Red deer,39,0.0,0.0,0.0,0.0
39645,0,6,Tamworth pigs,39,0.0,0.0,0.0,0.0
39646,74,6,Grassland,39,0.0,68.0,73.4,68.0
39647,16,6,Woodland,39,0.0,21.0,21.9,16.5
39648,10,6,Thorny Scrub,39,0.0,10.0,10.0,8.2
39649,0,6,Bare ground,39,0.0,1.0,2.8,0.1
39650,16,6,Roe deer,40,0.0,16.0,19.6,12.4
39651,0,6,Exmoor pony,40,0.0,0.0,0.0,0.0
39652,0,6,Fallow deer,40,0.0,0.0,0.0,0.0
39653,0,6,Longhorn cattle,40,0.0,0.0,0.0,0.0
39654,0,6,Red deer,40,0.0,0.0,0.0,0.0
39655,0,6,Tamworth pigs,40,0.0,0.0,0.0,0.0
39656,73,6,Grassland,40,0.0,69.0,72.6,68.1
39657,16,6,Woodland,40,0.0,21.0,21.9,16.5
39658,11,6,Thorny Scrub,40,0.0,10.0,10.9,7.3
39659,0,6,Bare ground,40,0.0,0.0,2.6999999999999997,0.0
39660,22,6,Roe deer,41,0.0,22.0,22.9,13.0
39661,0,6,Exmoor pony,41,0.0,0.0,0.0,0.0
39662,0,6,Fallow deer,41,0.0,0.0,0.0,0.0
39663,0,6,Longhorn cattle,41,0.0,0.0,0.0,0.0
39664,0,6,Red deer,41,0.0,0.0,0.0,0.0
39665,0,6,Tamworth pigs,41,0.0,0.0,0.0,0.0
39666,72,6,Grassland,41,0.0,68.0,71.6,68.0
39667,16,6,Woodland,41,0.0,21.0,22.8,16.5
39668,11,6,Thorny Scrub,41,0.0,11.0,11.0,7.4
39669,0,6,Bare ground,41,0.0,0.0,1.7999999999999998,0.0
39670,23,6,Roe deer,42,0.0,21.0,22.8,13.8
39671,0,6,Exmoor pony,42,0.0,0.0,0.0,0.0
39672,0,6,Fallow deer,42,0.0,0.0,0.0,0.0
39673,0,6,Longhorn cattle,42,0.0,0.0,0.0,0.0
39674,0,6,Red deer,42,0.0,0.0,0.0,0.0
39675,0,6,Tamworth pigs,42,0.0,0.0,0.0,0.0
39676,72,6,Grassland,42,0.0,67.0,71.5,67.0
39677,16,6,Woodland,42,0.0,21.0,22.8,16.5
39678,11,6,Thorny Scrub,42,0.0,11.0,11.0,7.4
39679,0,6,Bare ground,42,0.0,1.0,2.8,0.1
39680,23,6,Roe deer,43,0.0,21.0,22.8,13.8
39681,0,6,Exmoor pony,43,0.0,0.0,0.0,0.0
39682,0,6,Fallow deer,43,0.0,0.0,0.0,0.0
39683,0,6,Longhorn cattle,43,0.0,0.0,0.0,0.0
39684,0,6,Red deer,43,0.0,0.0,0.0,0.0
39685,0,6,Tamworth pigs,43,0.0,0.0,0.0,0.0
39686,71,6,Grassland,43,0.0,67.0,70.6,67.0
39687,16,6,Woodland,43,0.0,22.0,22.9,16.6
39688,12,6,Thorny Scrub,43,0.0,12.0,12.0,8.4
39689,0,6,Bare ground,43,0.0,0.0,2.6999999999999997,0.0
39690,23,6,Roe deer,44,0.0,21.0,22.8,13.8
39691,0,6,Exmoor pony,44,0.0,0.0,0.0,0.0
39692,0,6,Fallow deer,44,0.0,0.0,0.0,0.0
39693,0,6,Longhorn cattle,44,0.0,0.0,0.0,0.0
39694,0,6,Red deer,44,0.0,0.0,0.0,0.0
39695,0,6,Tamworth pigs,44,0.0,0.0,0.0,0.0
39696,71,6,Grassland,44,0.0,66.0,70.5,65.1
39697,16,6,Woodland,44,0.0,22.0,22.9,16.6
39698,13,6,Thorny Scrub,44,0.0,12.0,12.9,8.4
39699,0,6,Bare ground,44,0.0,1.0,3.6999999999999997,0.1
39700,22,6,Roe deer,45,0.0,21.0,21.9,13.8
39701,0,6,Exmoor pony,45,0.0,0.0,0.0,0.0
39702,0,6,Fallow deer,45,0.0,0.0,0.0,0.0
39703,0,6,Longhorn cattle,45,0.0,0.0,0.0,0.0
39704,0,6,Red deer,45,0.0,0.0,0.0,0.0
39705,0,6,Tamworth pigs,45,0.0,0.0,0.0,0.0
39706,71,6,Grassland,45,0.0,65.0,70.4,65.0
39707,16,6,Woodland,45,0.0,22.0,23.8,16.6
39708,13,6,Thorny Scrub,45,0.0,12.0,12.9,8.4
39709,0,6,Bare ground,45,0.0,1.0,1.9,0.1
39710,22,6,Roe deer,46,0.0,21.0,21.9,13.8
39711,0,6,Exmoor pony,46,0.0,0.0,0.0,0.0
39712,0,6,Fallow deer,46,0.0,0.0,0.0,0.0
39713,0,6,Longhorn cattle,46,0.0,0.0,0.0,0.0
39714,0,6,Red deer,46,0.0,0.0,0.0,0.0
39715,0,6,Tamworth pigs,46,0.0,0.0,0.0,0.0
39716,70,6,Grassland,46,0.0,65.0,69.5,65.0
39717,16,6,Woodland,46,0.0,22.0,23.8,16.6
39718,13,6,Thorny Scrub,46,0.0,12.0,12.9,9.3
39719,0,6,Bare ground,46,0.0,1.0,1.9,0.1
39720,22,6,Roe deer,47,0.0,21.0,21.9,12.9
39721,0,6,Exmoor pony,47,0.0,0.0,0.0,0.0
39722,0,6,Fallow deer,47,0.0,0.0,0.0,0.0
39723,0,6,Longhorn cattle,47,0.0,0.0,0.0,0.0
39724,0,6,Red deer,47,0.0,0.0,0.0,0.0
39725,0,6,Tamworth pigs,47,0.0,0.0,0.0,0.0
39726,70,6,Grassland,47,0.0,65.0,69.5,65.0
39727,16,6,Woodland,47,0.0,23.0,23.9,16.7
39728,14,6,Thorny Scrub,47,0.0,12.0,13.8,8.4
39729,0,6,Bare ground,47,0.0,0.0,1.7999999999999998,0.0
39730,21,6,Roe deer,48,0.0,21.0,21.0,12.9
39731,0,6,Exmoor pony,48,0.0,0.0,0.0,0.0
39732,0,6,Fallow deer,48,0.0,0.0,0.0,0.0
39733,0,6,Longhorn cattle,48,0.0,0.0,0.0,0.0
39734,0,6,Red deer,48,0.0,0.0,0.0,0.0
39735,0,6,Tamworth pigs,48,0.0,0.0,0.0,0.0
39736,70,6,Grassland,48,0.0,66.0,69.6,64.2
39737,17,6,Woodland,48,0.0,23.0,23.9,17.6
39738,13,6,Thorny Scrub,48,0.0,12.0,12.9,8.4
39739,0,6,Bare ground,48,0.0,1.0,1.9,0.1
39740,21,6,Roe deer,49,0.0,21.0,21.0,12.9
39741,0,6,Exmoor pony,49,0.0,0.0,0.0,0.0
39742,0,6,Fallow deer,49,0.0,0.0,0.0,0.0
39743,0,6,Longhorn cattle,49,0.0,0.0,0.0,0.0
39744,0,6,Red deer,49,0.0,0.0,0.0,0.0
39745,0,6,Tamworth pigs,49,0.0,0.0,0.0,0.0
39746,69,6,Grassland,49,0.0,65.0,68.6,64.1
39747,17,6,Woodland,49,0.0,23.0,24.8,17.6
39748,14,6,Thorny Scrub,49,0.0,12.0,13.8,8.4
39749,0,6,Bare ground,49,0.0,1.0,1.9,0.1
39750,20,6,Roe deer,50,0.0,20.0,20.9,12.8
39751,23,6,Exmoor pony,50,0.0,23.0,23.0,23.0
39752,0,6,Fallow deer,50,0.0,0.0,0.0,0.0
39753,53,6,Longhorn cattle,50,0.0,53.0,53.0,53.0
39754,0,6,Red deer,50,0.0,0.0,0.0,0.0
39755,20,6,Tamworth pigs,50,0.0,20.0,20.0,20.0
39756,68,6,Grassland,50,0.0,64.0,67.6,64.0
39757,18,6,Woodland,50,0.0,24.0,24.9,18.6
39758,14,6,Thorny Scrub,50,0.0,12.0,13.8,8.4
39759,0,6,Bare ground,50,0.0,0.0,2.6999999999999997,0.0
39760,19,6,Roe deer,51,0.0,19.0,19.9,11.8
39761,23,6,Exmoor pony,51,0.0,23.0,23.0,23.0
39762,0,6,Fallow deer,51,0.0,0.0,0.0,0.0
39763,53,6,Longhorn cattle,51,0.0,53.0,53.0,53.0
39764,0,6,Red deer,51,0.0,0.0,0.0,0.0
39765,20,6,Tamworth pigs,51,0.0,20.0,20.0,20.0
39766,66,6,Grassland,51,0.0,64.0,65.8,63.1
39767,18,6,Woodland,51,0.0,24.0,24.9,18.6
39768,16,6,Thorny Scrub,51,0.0,12.0,15.6,8.4
39769,0,6,Bare ground,51,0.0,1.0,3.6999999999999997,0.1
39770,19,6,Roe deer,52,0.0,19.0,19.9,11.8
39771,23,6,Exmoor pony,52,0.0,23.0,23.0,23.0
39772,0,6,Fallow deer,52,0.0,0.0,0.0,0.0
39773,62,6,Longhorn cattle,52,0.0,58.0,61.6,56.2
39774,0,6,Red deer,52,0.0,0.0,0.0,0.0
39775,20,6,Tamworth pigs,52,0.0,20.0,20.0,20.0
39776,66,6,Grassland,52,0.0,64.0,65.8,63.1
39777,18,6,Woodland,52,0.0,24.0,24.9,18.6
39778,16,6,Thorny Scrub,52,0.0,12.0,15.6,8.4
39779,0,6,Bare ground,52,0.0,0.0,2.6999999999999997,0.0
39780,20,6,Roe deer,53,0.0,20.0,20.0,13.7
39781,23,6,Exmoor pony,53,0.0,23.0,23.0,23.0
39782,0,6,Fallow deer,53,0.0,0.0,0.0,0.0
39783,69,6,Longhorn cattle,53,0.0,69.0,69.0,60.9
39784,0,6,Red deer,53,0.0,0.0,0.0,0.0
39785,20,6,Tamworth pigs,53,0.0,20.0,20.0,20.0
39786,66,6,Grassland,53,0.0,65.0,65.9,63.2
39787,18,6,Woodland,53,0.0,24.0,24.9,18.6
39788,16,6,Thorny Scrub,53,0.0,13.0,15.7,8.5
39789,0,6,Bare ground,53,0.0,0.0,1.7999999999999998,0.0
39790,23,6,Roe deer,54,0.0,21.0,22.8,15.6
39791,23,6,Exmoor pony,54,0.0,23.0,23.0,23.0
39792,0,6,Fallow deer,54,0.0,0.0,0.0,0.0
39793,79,6,Longhorn cattle,54,0.0,77.0,78.8,66.2
39794,0,6,Red deer,54,0.0,0.0,0.0,0.0
39795,20,6,Tamworth pigs,54,0.0,20.0,20.0,20.0
39796,66,6,Grassland,54,0.0,66.0,66.0,63.3
39797,18,6,Woodland,54,0.0,24.0,24.9,18.6
39798,16,6,Thorny Scrub,54,0.0,13.0,15.7,8.5
39799,0,6,Bare ground,54,0.0,0.0,1.7999999999999998,0.0
39800,23,6,Roe deer,55,0.0,21.0,22.8,15.6
39801,23,6,Exmoor pony,55,0.0,23.0,23.0,23.0
39802,0,6,Fallow deer,55,0.0,0.0,0.0,0.0
39803,79,6,Longhorn cattle,55,0.0,77.0,78.8,66.2
39804,0,6,Red deer,55,0.0,0.0,0.0,0.0
39805,20,6,Tamworth pigs,55,0.0,20.0,20.0,20.0
39806,66,6,Grassland,55,0.0,64.0,65.8,63.1
39807,18,6,Woodland,55,0.0,24.0,24.9,18.6
39808,16,6,Thorny Scrub,55,0.0,13.0,15.7,9.4
39809,0,6,Bare ground,55,0.0,0.0,1.7999999999999998,0.0
39810,23,6,Roe deer,56,0.0,21.0,22.8,15.6
39811,23,6,Exmoor pony,56,0.0,23.0,23.0,23.0
39812,0,6,Fallow deer,56,0.0,0.0,0.0,0.0
39813,79,6,Longhorn cattle,56,0.0,77.0,78.8,66.2
39814,0,6,Red deer,56,0.0,0.0,0.0,0.0
39815,20,6,Tamworth pigs,56,0.0,20.0,20.0,20.0
39816,65,6,Grassland,56,0.0,63.0,64.8,62.1
39817,18,6,Woodland,56,0.0,24.0,24.0,18.6
39818,17,6,Thorny Scrub,56,0.0,13.0,16.6,9.4
39819,0,6,Bare ground,56,0.0,0.0,2.6999999999999997,0.0
39820,22,6,Roe deer,57,0.0,21.0,21.9,14.7
39821,23,6,Exmoor pony,57,0.0,23.0,23.0,23.0
39822,0,6,Fallow deer,57,0.0,0.0,0.0,0.0
39823,79,6,Longhorn cattle,57,0.0,77.0,78.8,66.2
39824,0,6,Red deer,57,0.0,0.0,0.0,0.0
39825,20,6,Tamworth pigs,57,0.0,20.0,20.0,20.0
39826,65,6,Grassland,57,0.0,63.0,64.8,62.1
39827,18,6,Woodland,57,0.0,24.0,24.9,18.6
39828,17,6,Thorny Scrub,57,0.0,13.0,16.6,9.4
39829,0,6,Bare ground,57,0.0,1.0,2.8,0.1
39830,22,6,Roe deer,58,0.0,21.0,21.9,14.7
39831,23,6,Exmoor pony,58,0.0,23.0,23.0,23.0
39832,0,6,Fallow deer,58,0.0,0.0,0.0,0.0
39833,79,6,Longhorn cattle,58,0.0,77.0,78.8,66.2
39834,0,6,Red deer,58,0.0,0.0,0.0,0.0
39835,20,6,Tamworth pigs,58,0.0,20.0,20.0,20.0
39836,65,6,Grassland,58,0.0,63.0,64.8,62.1
39837,18,6,Woodland,58,0.0,24.0,24.9,18.6
39838,17,6,Thorny Scrub,58,0.0,13.0,16.6,10.3
39839,0,6,Bare ground,58,0.0,1.0,1.9,0.1
39840,22,6,Roe deer,59,0.0,21.0,21.9,13.8
39841,23,6,Exmoor pony,59,0.0,23.0,23.0,23.0
39842,0,6,Fallow deer,59,0.0,0.0,0.0,0.0
39843,79,6,Longhorn cattle,59,0.0,77.0,78.8,66.2
39844,0,6,Red deer,59,0.0,0.0,0.0,0.0
39845,20,6,Tamworth pigs,59,0.0,20.0,20.0,20.0
39846,64,6,Grassland,59,0.0,63.0,63.9,62.1
39847,18,6,Woodland,59,0.0,24.0,24.0,18.6
39848,17,6,Thorny Scrub,59,0.0,13.0,16.6,10.3
39849,0,6,Bare ground,59,0.0,0.0,1.7999999999999998,0.0
39850,22,6,Roe deer,60,0.0,21.0,21.9,12.9
39851,23,6,Exmoor pony,60,0.0,23.0,23.0,23.0
39852,0,6,Fallow deer,60,0.0,0.0,0.0,0.0
39853,79,6,Longhorn cattle,60,0.0,77.0,78.8,66.2
39854,0,6,Red deer,60,0.0,0.0,0.0,0.0
39855,20,6,Tamworth pigs,60,0.0,20.0,20.0,20.0
39856,64,6,Grassland,60,0.0,62.0,63.8,62.0
39857,18,6,Woodland,60,0.0,24.0,24.9,18.6
39858,18,6,Thorny Scrub,60,0.0,14.0,17.6,11.3
39859,0,6,Bare ground,60,0.0,0.0,1.7999999999999998,0.0
39860,22,6,Roe deer,61,0.0,21.0,21.9,12.9
39861,23,6,Exmoor pony,61,0.0,23.0,23.0,23.0
39862,0,6,Fallow deer,61,0.0,0.0,0.0,0.0
39863,79,6,Longhorn cattle,61,0.0,77.0,78.8,66.2
39864,0,6,Red deer,61,0.0,0.0,0.0,0.0
39865,20,6,Tamworth pigs,61,0.0,20.0,20.0,20.0
39866,64,6,Grassland,61,0.0,62.0,63.8,61.1
39867,19,6,Woodland,61,0.0,24.0,24.9,19.5
39868,18,6,Thorny Scrub,61,0.0,14.0,17.6,11.3
39869,0,6,Bare ground,61,0.0,0.0,2.6999999999999997,0.0
39870,22,6,Roe deer,62,0.0,21.0,21.9,12.9
39871,13,6,Exmoor pony,62,0.0,13.0,13.0,13.0
39872,42,6,Fallow deer,62,0.0,42.0,42.0,42.0
39873,77,6,Longhorn cattle,62,0.0,77.0,77.0,77.0
39874,0,6,Red deer,62,0.0,0.0,0.0,0.0
39875,17,6,Tamworth pigs,62,0.0,17.0,17.0,17.0
39876,63,6,Grassland,62,0.0,61.0,62.8,60.1
39877,19,6,Woodland,62,0.0,24.0,24.9,19.5
39878,18,6,Thorny Scrub,62,0.0,15.0,17.7,11.4
39879,0,6,Bare ground,62,0.0,0.0,2.6999999999999997,0.0
39880,22,6,Roe deer,63,0.0,20.0,21.8,12.8
39881,13,6,Exmoor pony,63,0.0,13.0,13.0,13.0
39882,42,6,Fallow deer,63,0.0,42.0,42.0,42.0
39883,77,6,Longhorn cattle,63,0.0,77.0,77.0,77.0
39884,0,6,Red deer,63,0.0,0.0,0.0,0.0
39885,17,6,Tamworth pigs,63,0.0,17.0,17.0,17.0
39886,63,6,Grassland,63,0.0,61.0,62.8,60.1
39887,18,6,Woodland,63,0.0,24.0,24.9,18.6
39888,18,6,Thorny Scrub,63,0.0,15.0,17.7,11.4
39889,0,6,Bare ground,63,0.0,1.0,1.9,0.1
39890,22,6,Roe deer,64,0.0,20.0,21.8,12.8
39891,13,6,Exmoor pony,64,0.0,13.0,13.0,13.0
39892,42,6,Fallow deer,64,0.0,42.0,42.0,42.0
39893,88,6,Longhorn cattle,64,0.0,87.0,87.9,83.4
39894,0,6,Red deer,64,0.0,0.0,0.0,0.0
39895,17,6,Tamworth pigs,64,0.0,17.0,17.0,17.0
39896,62,6,Grassland,64,0.0,60.0,61.8,60.0
39897,19,6,Woodland,64,0.0,24.0,25.8,19.5
39898,19,6,Thorny Scrub,64,0.0,15.0,18.6,12.3
39899,0,6,Bare ground,64,0.0,0.0,2.6999999999999997,0.0
39900,26,6,Roe deer,65,0.0,21.0,25.5,13.8
39901,13,6,Exmoor pony,65,0.0,13.0,13.0,13.0
39902,46,6,Fallow deer,65,0.0,46.0,47.8,46.0
39903,101,6,Longhorn cattle,65,0.0,96.0,100.5,90.6
39904,0,6,Red deer,65,0.0,0.0,0.0,0.0
39905,17,6,Tamworth pigs,65,0.0,17.0,17.0,17.0
39906,61,6,Grassland,65,0.0,60.0,60.9,60.0
39907,19,6,Woodland,65,0.0,24.0,25.8,19.5
39908,20,6,Thorny Scrub,65,0.0,16.0,19.6,12.4
39909,0,6,Bare ground,65,0.0,0.0,2.6999999999999997,0.0
39910,30,6,Roe deer,66,0.0,25.0,29.5,13.3
39911,13,6,Exmoor pony,66,0.0,13.0,13.0,13.0
39912,59,6,Fallow deer,66,0.0,55.0,58.6,50.5
39913,114,6,Longhorn cattle,66,0.0,106.0,113.2,99.7
39914,0,6,Red deer,66,0.0,0.0,0.0,0.0
39915,17,6,Tamworth pigs,66,0.0,17.0,17.0,17.0
39916,61,6,Grassland,66,0.0,61.0,61.0,60.1
39917,19,6,Woodland,66,0.0,24.0,25.8,19.5
39918,20,6,Thorny Scrub,66,0.0,16.0,19.6,11.5
39919,0,6,Bare ground,66,0.0,0.0,1.7999999999999998,0.0
39920,30,6,Roe deer,67,0.0,25.0,29.5,13.3
39921,13,6,Exmoor pony,67,0.0,13.0,13.0,13.0
39922,59,6,Fallow deer,67,0.0,55.0,58.6,50.5
39923,114,6,Longhorn cattle,67,0.0,106.0,113.2,99.7
39924,0,6,Red deer,67,0.0,0.0,0.0,0.0
